45.1	PotteryBarn_2411928895984103	Pottery Barn	70	VIDEO	{{product.name}}	https://www.potterybarn.com/shop/new/all-new/
45.2	PotteryBarn_4346048098951677	Pottery Barn	49	VIDEO		https://www.potterybarn.com/shop/new/home-tour-kittle-family/
45.3	PotteryBarn_1934160207246178	Pottery Barn	49	VIDEO		https://www.potterybarn.com/shop/bedding/all-bedding/
45.4	Sutera_1341858391370578	Sutera	70	VIDEO	{{product.name}}	https://sleepsutera.com/pages/stone-bath-mat
45.5	Sutera_1338219061575402	Sutera	70	STATIC	{{product.name}}	https://sleepsutera.com/pages/silverthread-bath-towel
45.6	Sutera_1639344990463327	Sutera	45	VIDEO	{{product.name}}	https://sleepsutera.com/pages/dream-deep
45.7	Sutera_1085560410555745	Sutera	9	VIDEO	Goodbye Soggy Bath Mats	https://sleepsutera.com/pages/stone-bath-mat
45.8	DozeBedding_2099476594187874	Doze Bedding	182	VIDEO	Duvet the Right Way	https://www.dozebedding.com/
45.9	DozeBedding_1677889860064885	Doze Bedding	182	VIDEO	The Fastest, Most Luxurious Duvet Ever	https://www.dozebedding.com/
45.10	DozeBedding_789087646994376	Doze Bedding	182	VIDEO	Better Sleep Starts with Doze	https://www.dozebedding.com/
46.1	DozeBedding_939283831967313	Doze Bedding	182	STATIC	{{product.name}}	https://www.dozebedding.com/
46.2	DozeBedding_1434586225094654	Doze Bedding	95	VIDEO	HOTEL BED HACK	https://www.dozebedding.com/
46.3	TheNorthFace_4378042542483678	The North Face	78	STATIC	The North Face (@thenorthface) • Instagram photos and videos	https://www.instagram.com/thenorthface
46.4	TheNorthFace_1038089578893695	The North Face	78	STATIC	The North Face (@thenorthface) • Instagram photos and videos	https://www.instagram.com/thenorthface
46.5	TheNorthFace_1101885889683113	The North Face	70	STATIC	The North Face (@thenorthface) • Instagram photos and videos	https://www.instagram.com/thenorthface/
46.6	TheNorthFace_989399567316931	The North Face	66	STATIC	The North Face (@thenorthface) • Instagram photos and videos	https://www.instagram.com/thenorthface/
46.7	TheNorthFace_1002280089254766	The North Face	66	STATIC	The North Face (@thenorthface) • Instagram photos and videos	https://www.instagram.com/thenorthface/
46.8	TheNorthFace_763321316838782	The North Face	66	STATIC	The North Face (@thenorthface) • Instagram photos and videos	https://www.instagram.com/thenorthface
46.9	BlackDiamond_1598086181527990	Black Diamond	181	STATIC	{{product.name}}	https://www.blackdiamondequipment.com/en_US/
46.10	BlackDiamond_1444597207129408	Black Diamond	181	STATIC	{{product.name}}	https://www.blackdiamondequipment.com/en_US/
47.1	BlackDiamond_1245115920429953	Black Diamond	181	STATIC	Made for the Mountains	https://www.blackdiamondequipment.com/en_US/
47.2	BlackDiamond_1809043286399444	Black Diamond	181	STATIC	Clothing That’s Built to Move	https://www.blackdiamondequipment.com/en_US/
47.3	BlackDiamond_1906855836628938	Black Diamond	156	VIDEO	Go Full Send	https://blackdiamondequipment.com/collections/climb-equipment
47.4	BlackDiamond_811827688052794	Black Diamond	156	STATIC	{{product.name}}	https://blackdiamondequipment.com/collections/hiking
47.5	Teva_1001221666097433	Teva	65	STATIC	{{product.name}}	https://www.teva.com/new-arrivals/
47.6	Teva_4363954490581544	Teva	65	STATIC	{{product.name}}	https://www.teva.com/
47.7	Teva_1630766158030308	Teva	57	STATIC		https://www.teva.com/p/women/hurricane-ampsole-gaila-sandal/1164570
47.8	Teva_878085878128018	Teva	57	STATIC		https://www.teva.com/women-sandals/tirra-sport-hiking-sandal/1173720.html
47.9	Teva_1336325724609924	Teva	57	STATIC		https://www.teva.com/p/1156131
47.10	Teva_1585719909598759	Teva	57	STATIC	TEVA Hurricane XLT3 Closed-Toe Sandal for Women | TEVA®	https://www.teva.com/p/women-sandals/hurricane-xlt3-closed-toe-sandal/1173723
48.1	HoneyStinger_26683413331275301	Honey Stinger	132	STATIC	{{product.name}}	https://honeystinger.com/collections/caffeinated-chews
48.2	HoneyStinger_1268824808561729	Honey Stinger	132	VIDEO	{{product.name}}	https://honeystinger.com/collections/electrolyte-gels
48.3	HoneyStinger_3943633542437031	Honey Stinger	128	VIDEO	{{product.name}}	https://honeystinger.com/collections/nut-butter-energy-waffles
48.4	HoneyStinger_1337042871809511	Honey Stinger	128	STATIC	{{product.name}}	http://www.honeystinger.com/
48.5	HoneyStinger_1537434194656055	Honey Stinger	115	VIDEO	{{product.name}}	https://honeystinger.com/collections/all-energy-chews
48.6	HoneyStinger_1294107115511359	Honey Stinger	115	VIDEO	{{product.name}}	https://honeystinger.com/collections/all-energy-gels
48.7	SkratchLabs_1696625208271490	Skratch Labs	76	VIDEO		https://www.skratchlabs.com/
48.8	SkratchLabs_2000915907297745	Skratch Labs	76	VIDEO		https://www.skratchlabs.com/
48.9	SkratchLabs_1362533019120702	Skratch Labs	75	VIDEO		https://www.skratchlabs.com/
48.10	SkratchLabs_28364434729811461	Skratch Labs	57	VIDEO		https://www.skratchlabs.com/
49.1	SkratchLabs_2469789563523136	Skratch Labs	56	STATIC	{{product.name}}	https://www.skratchlabs.com/products/unsweetened-hydration-sport-drink-mix
49.2	SkratchLabs_2958362997833933	Skratch Labs	56	VIDEO	Don't Dread Your Hydration	https://www.skratchlabs.com/
49.3	KEEN_849655061515748	KEEN	108	STATIC	{{product.name}}	https://www.keenfootwear.com/
49.4	KEEN_787548177622872	KEEN	108	STATIC	{{product.name}}	https://www.keenfootwear.com/collections/shop-by-activity/
49.5	KEEN_2916393345367915	KEEN	108	STATIC	{{product.name}}	https://www.keenfootwear.com/collections/shop-by-activity/
49.6	KEEN_1769243950727189	KEEN	108	STATIC	{{product.name}}	https://www.keenfootwear.com/collections/shop-by-activity/
49.7	KEEN_1601790734842905	KEEN	108	STATIC	{{product.name}}	https://www.keenfootwear.com/collections/shop-by-activity/
49.8	KEEN_3206881682836947	KEEN	107	STATIC	{{product.name}}	https://www.keenfootwear.com/collections/shop-by-activity/
49.9	Chaco_1018325850525454	Chaco	126	STATIC	{{product.name}}	https://ad.doubleclick.net/ddm/clk/634854793;441055879;b;gdpr=$%7BGDPR%7D;gdpr_consent=$%7
49.10	Chaco_960773526947141	Chaco	99	STATIC	{{product.name}}	https://ad.doubleclick.net/ddm/clk/639726660;445200636;k;gdpr=$%7BGDPR%7D;gdpr_consent=$%7
50.1	Chaco_2332496300907205	Chaco	99	STATIC	Lighten Up. Explore More.	https://ad.doubleclick.net/ddm/clk/638265971;445200636;m;gdpr=$%7BGDPR%7D;gdpr_consent=$%7
50.2	Chaco_1310343763770767	Chaco	99	STATIC	{{product.name}}	https://ad.doubleclick.net/ddm/clk/639174616;445200636;i;gdpr=$%7BGDPR%7D;gdpr_consent=$%7
50.3	Chaco_1307031467523772	Chaco	99	STATIC	{{product.name}}	https://ad.doubleclick.net/ddm/clk/638265977;445200636;s;gdpr=$%7BGDPR%7D;gdpr_consent=$%7
50.4	Chaco_2210864346410503	Chaco	99	STATIC	{{product.name}}	https://ad.doubleclick.net/ddm/clk/639731459;445200636;m;gdpr=$%7BGDPR%7D;gdpr_consent=$%7
50.5	CamelBak_1924331128231021	CamelBak	121	VIDEO	{{product.name}}	https://www.camelbak.com/activities/hiking/
50.6	CamelBak_1664996467964464	CamelBak	121	VIDEO		https://www.camelbak.com/activities/cycling/
50.7	CamelBak_1694669441568597	CamelBak	121	STATIC	{{product.name}}	https://www.camelbak.com/product/podium%C2%AE-steel-18oz-bike-bottle/CB-2964.html
50.8	CamelBak_2231068997698799	CamelBak	121	VIDEO	{{product.name}}	https://www.camelbak.com/activities/cycling/vests/
50.9	CamelBak_956401477307947	CamelBak	121	VIDEO	{{product.name}}	https://www.camelbak.com/product/apex%E2%84%A2-pro-run-vest/CB-2940.html
50.10	CamelBak_1279051307724861	CamelBak	118	VIDEO		https://www.camelbak.com/product/apex%E2%84%A2-pro-run-vest/CB-2940.html
